length,input,target
15,2 2 1 0 1 0 2 1 1 1 1 2 1 1 2,0
15,2 1 1 2 0 0 2 0 0 2 1 1 2 1 1,1
15,2 1 1 0 0 1 1 0 0 2 1 2 1 1 2,0
15,0 0 0 2 1 2 2 1 1 2 1 0 2 1 2,2
15,1 0 2 2 0 0 0 0 2 2 0 0 0 1 0,1
15,2 0 0 0 1 0 0 0 2 2 0 0 1 1 1,1
15,1 0 1 1 0 0 0 0 0 0 0 0 2 1 1,1
15,1 2 1 2 1 0 1 2 2 2 0 1 1 0 2,0
15,1 1 0 0 0 1 0 2 1 2 0 1 2 1 1,1
15,1 2 0 0 1 0 0 2 0 0 1 1 0 2 0,1
15,0 0 0 1 0 0 0 2 1 0 0 2 0 1 2,0
15,2 1 1 1 0 2 1 2 1 0 0 2 1 2 0,1
15,1 1 2 2 0 1 0 2 0 0 2 1 0 1 2,0
15,2 1 1 2 0 1 2 1 0 0 0 2 2 1 0,0
15,1 1 2 1 0 2 2 1 1 1 2 1 1 2 1,1
15,1 0 1 0 0 0 2 1 1 0 0 2 1 1 2,0
15,1 2 0 2 0 1 1 2 0 0 2 1 1 0 2,0
15,2 0 0 1 1 0 1 2 0 0 2 0 2 0 1,0
15,0 2 0 2 1 1 2 0 1 0 1 1 2 2 0,0
15,1 0 0 0 0 1 1 1 0 2 0 2 1 2 1,0
15,0 1 1 0 1 0 1 1 0 2 0 2 1 1 2,1
15,0 0 2 0 2 2 2 0 1 0 1 2 2 0 2,1
15,2 2 1 2 2 1 0 2 0 0 1 0 1 0 2,1
15,0 2 0 1 2 0 2 0 1 2 1 0 2 2 1,1
15,1 1 2 0 0 0 2 0 0 2 2 0 0 1 0,2
15,2 1 2 1 0 0 1 0 1 0 2 2 2 2 2,0
15,1 1 1 2 1 1 2 0 0 1 0 1 0 0 0,2
15,0 1 1 0 0 2 2 0 2 0 2 0 1 2 2,0
15,0 1 2 0 2 1 2 0 0 2 2 2 0 1 1,1
15,2 2 1 2 2 0 1 0 1 2 2 2 1 1 0,1
15,1 0 0 0 2 2 2 1 2 2 1 2 2 2 0,1
15,0 0 0 0 2 0 0 0 2 0 0 1 2 1 1,0
15,1 2 1 2 0 0 0 1 1 2 1 2 1 2 1,2
15,0 1 2 1 0 1 0 1 2 0 2 2 1 1 0,2
15,0 0 1 1 1 0 0 1 1 1 1 1 1 2 0,2
15,1 2 2 1 2 0 0 1 0 0 1 2 2 1 2,2
15,2 2 2 0 0 0 0 0 0 0 0 1 2 0 0,0
15,1 1 2 2 1 2 0 0 2 2 0 0 2 1 1,2
15,1 2 0 1 0 0 0 0 0 2 2 2 2 1 0,1
15,2 0 1 1 1 1 1 0 2 0 1 0 1 1 2,2
15,2 2 1 2 1 0 2 0 0 2 0 1 0 1 2,1
15,0 1 1 2 1 1 1 1 0 0 0 0 0 2 0,1
15,1 0 2 1 2 1 1 2 0 1 0 0 2 2 1,1
15,2 1 0 1 0 1 1 2 1 2 1 1 2 1 2,0
15,0 2 1 1 1 2 2 0 0 1 0 0 1 0 2,1
15,1 1 2 2 2 1 1 2 0 0 0 0 2 1 0,0
15,1 0 1 2 0 0 0 1 0 2 1 0 0 2 0,1
15,1 0 0 1 1 2 2 2 2 1 1 0 1 0 2,1
15,2 1 2 1 2 2 1 1 0 0 2 0 1 0 1,1
15,0 1 1 2 2 1 0 2 2 1 0 2 0 2 0,1
15,0 1 2 0 2 2 0 2 0 0 2 2 1 1 1,1
15,1 1 2 2 0 0 2 1 0 1 1 2 1 2 2,0
15,2 2 0 0 1 2 1 2 0 2 0 0 1 1 1,0
15,2 0 2 1 0 1 2 1 0 2 0 0 1 0 2,2
15,1 2 2 1 2 0 1 1 2 0 1 2 1 2 2,2
15,0 2 1 0 1 2 0 1 2 2 1 1 2 2 0,2
15,0 0 0 1 0 2 2 0 0 2 0 1 0 0 2,1
15,1 1 2 1 0 1 0 2 0 2 0 2 2 0 1,0
15,0 1 0 0 2 1 1 2 0 0 2 1 0 1 1,0
15,2 1 0 1 1 1 2 1 0 0 0 1 1 1 0,0
15,0 2 0 0 2 1 0 2 2 0 0 2 0 1 2,2
15,0 0 0 1 0 2 1 0 1 1 0 1 1 0 0,2
15,2 1 0 0 0 1 0 1 1 2 1 0 2 2 0,1
15,2 2 2 0 0 1 2 1 1 2 0 2 0 1 2,0
15,2 0 2 2 1 2 2 1 0 2 1 1 1 2 0,1
15,0 2 2 1 0 2 2 2 1 1 1 2 2 1 1,2
15,0 2 2 1 0 1 2 2 0 2 1 0 1 0 0,2
15,1 2 1 1 2 0 2 0 0 2 2 2 2 0 1,0
15,0 2 0 1 1 0 0 1 0 0 2 2 0 0 1,1
15,0 0 0 1 2 2 0 0 1 2 1 1 2 1 1,2
15,2 2 0 1 1 2 0 0 0 2 0 1 1 0 0,0
15,1 2 1 2 1 1 2 1 1 0 0 0 1 1 0,2
15,0 0 2 2 0 1 1 1 0 1 1 2 1 0 1,1
15,1 0 0 2 0 2 2 2 2 2 1 0 2 2 2,2
15,2 0 1 2 2 1 2 2 0 1 0 0 2 2 1,0
15,0 0 0 0 1 1 1 2 0 0 1 0 0 0 1,1
15,1 0 0 1 2 1 1 1 0 2 2 0 1 2 2,1
15,0 0 2 1 0 0 1 2 2 0 2 0 1 2 1,2
15,1 1 1 0 2 0 2 2 2 1 0 1 2 1 0,1
15,2 0 0 2 2 0 2 0 2 1 2 2 2 2 1,2
15,2 1 0 2 1 2 2 2 1 0 1 0 2 1 2,1
15,1 0 2 2 2 0 1 0 0 2 1 2 1 1 0,0
15,0 2 0 1 0 1 0 0 0 2 0 0 1 0 0,1
15,2 2 2 2 2 2 0 2 0 1 2 0 1 0 1,1
15,2 0 0 2 2 2 1 2 1 2 2 1 2 1 2,1
15,0 1 2 1 2 0 1 1 2 1 2 0 2 2 0,2
15,2 0 1 1 1 0 0 0 1 1 1 2 0 1 2,1
15,0 0 2 1 0 1 2 1 1 0 1 2 2 2 0,0
15,2 1 1 1 0 0 1 0 0 2 1 1 2 1 2,0
15,1 0 1 0 0 2 2 1 0 2 0 2 2 0 2,0
15,0 2 1 0 2 0 0 1 1 0 0 0 2 0 1,1
15,1 1 2 1 0 1 2 0 0 0 1 0 2 1 2,2
15,2 0 1 2 1 0 0 1 0 2 0 2 0 0 1,0
15,1 2 2 2 0 0 2 0 1 1 1 2 2 1 1,0
15,2 0 1 0 2 0 2 1 1 0 0 0 2 2 2,0
15,1 0 0 2 1 2 1 1 1 2 1 0 1 1 1,0
15,1 1 1 2 2 1 2 1 2 1 2 2 0 0 2,2
15,1 1 0 2 0 0 0 1 0 0 1 1 0 0 0,1
15,1 2 2 2 0 2 0 2 2 2 0 2 1 2 0,2
15,2 1 1 0 2 0 1 2 1 0 0 2 0 2 2,1
15,1 0 1 2 2 0 1 0 2 2 0 2 1 1 1,1
15,0 1 2 2 0 2 0 1 1 0 2 2 0 1 1,0
15,2 1 0 2 2 0 2 1 0 0 2 2 2 0 1,2
15,1 2 2 2 1 2 2 0 2 2 0 2 0 0 2,2
15,1 0 2 1 0 1 2 0 0 0 0 0 0 1 2,1
15,2 0 1 2 2 0 2 2 2 0 2 2 2 2 0,0
15,0 1 0 2 0 2 1 0 0 2 1 1 2 2 1,0
15,1 2 2 1 2 1 0 1 1 2 0 1 1 1 1,2
15,2 0 0 2 0 0 1 1 0 2 2 2 0 2 2,1
15,0 1 2 0 0 1 2 2 0 2 1 0 2 0 1,2
15,0 1 0 1 1 1 2 2 1 2 1 1 2 2 2,1
15,1 0 1 2 0 2 2 2 2 1 0 2 1 2 2,2
15,1 2 2 1 0 0 2 0 0 0 1 1 0 1 1,0
15,0 2 1 0 2 1 2 1 1 1 1 1 1 1 2,2
15,2 1 2 2 1 0 2 1 0 2 2 0 2 2 2,0
15,1 1 1 0 0 2 0 1 0 1 0 2 1 1 2,1
15,1 2 2 0 1 2 1 0 0 0 0 1 1 0 0,2
15,0 1 1 1 2 2 1 0 0 1 0 0 0 0 1,1
15,0 0 0 0 0 0 1 1 1 1 1 1 2 1 2,2
15,1 0 2 2 1 0 1 1 0 1 0 2 1 2 0,2
15,2 0 2 2 2 2 0 1 2 1 2 1 2 0 0,1
15,0 2 2 1 1 0 1 1 2 0 0 0 1 2 0,1
15,2 1 0 1 1 0 2 0 0 0 1 2 0 2 0,0
15,1 1 1 0 1 0 0 0 1 2 0 1 2 1 1,0
15,0 2 0 0 1 2 1 2 1 1 0 1 2 2 1,1
15,0 1 2 1 1 2 1 1 1 0 1 0 1 2 0,2
15,0 2 2 1 1 0 1 1 2 0 1 2 0 1 2,1
15,1 1 2 2 2 0 1 1 0 1 2 1 0 1 1,1
15,0 0 2 2 1 1 2 2 0 0 0 0 0 0 1,2
15,0 1 0 1 2 2 1 1 0 1 1 0 2 2 1,0
15,2 2 0 0 1 2 0 1 0 1 1 1 1 1 0,1
15,0 1 1 1 0 1 1 1 1 0 2 0 0 2 2,1
15,1 2 2 1 1 1 0 2 1 0 2 0 0 0 1,2
15,0 2 1 1 2 2 0 1 0 1 0 0 2 0 0,0
15,1 2 0 0 0 0 0 2 0 0 0 1 2 2 1,2
15,0 1 2 1 1 0 2 0 1 2 1 0 2 2 2,2
15,1 0 0 1 1 1 2 1 1 1 2 2 0 2 2,2
15,2 2 0 2 0 0 0 2 2 2 1 2 1 0 2,0
15,1 1 0 1 0 0 0 2 2 2 1 0 0 1 1,0
15,2 2 2 2 2 1 0 0 1 0 2 2 1 2 1,2
15,0 0 2 0 1 1 2 2 0 0 1 1 1 2 2,0
15,2 1 2 0 2 1 0 1 0 2 0 1 1 2 0,0
15,0 2 0 0 0 1 2 2 1 2 0 2 1 0 0,1
15,2 1 0 1 0 2 0 0 1 1 0 1 2 1 1,1
15,2 2 1 0 2 1 1 0 2 0 0 0 2 2 1,1
15,1 2 2 2 0 1 2 0 1 2 0 0 2 2 1,0
15,0 2 0 2 2 2 2 1 2 1 0 2 0 0 1,2
15,0 0 2 2 2 2 2 2 2 1 1 1 1 1 1,2
15,2 1 1 0 0 1 2 1 0 1 0 2 0 0 1,0
15,1 1 1 1 1 1 0 0 2 0 0 1 1 1 1,0
15,2 0 2 2 2 2 0 0 1 2 0 0 0 0 0,1
15,2 0 0 1 2 2 0 0 2 2 2 2 2 0 0,2
15,0 2 1 2 0 2 1 2 0 0 0 1 2 2 0,0
15,1 0 0 1 0 2 2 1 2 1 2 0 2 1 2,2
15,0 2 1 1 2 0 0 0 0 0 0 1 0 2 2,2
15,1 1 2 0 0 1 1 2 2 0 2 0 1 0 2,0
15,2 0 0 1 1 0 2 1 2 2 1 0 1 0 0,1
15,1 1 2 1 0 1 0 1 0 2 0 0 2 0 1,0
15,2 2 1 1 0 1 0 2 1 1 2 0 1 2 0,1
15,1 2 1 0 0 2 2 1 0 1 2 2 2 2 0,0
15,2 1 2 0 0 1 0 0 2 1 0 0 1 2 0,0
15,2 1 0 0 1 1 2 2 0 1 0 2 2 1 2,2
15,1 2 0 1 1 1 0 0 0 2 0 0 2 0 1,2
15,1 0 0 0 1 1 2 2 1 0 2 0 2 2 0,2
15,2 1 2 0 2 2 2 2 2 2 2 2 0 0 1,1
15,2 1 1 1 1 0 2 0 1 0 0 1 2 0 0,0
15,2 2 2 1 0 2 1 1 2 1 2 2 2 2 2,0
15,2 0 1 1 1 1 1 1 1 1 0 0 0 0 2,0
15,0 0 1 2 1 2 1 2 2 0 0 2 2 0 2,2
15,0 0 1 2 0 0 2 1 2 1 2 1 1 1 0,2
15,0 2 0 2 0 1 1 2 1 2 0 0 2 1 2,1
15,0 0 2 2 0 1 2 2 0 2 0 0 0 2 0,1
15,2 1 0 2 2 0 0 2 0 0 1 2 2 1 0,0
15,1 2 0 2 2 2 1 1 0 2 2 2 1 1 0,1
15,0 0 0 1 0 1 0 0 2 0 2 2 0 1 0,0
15,1 0 1 0 2 2 2 1 0 0 1 2 1 1 1,0
15,2 0 2 2 0 1 0 0 0 0 2 0 2 2 2,0
15,1 2 2 0 1 1 1 1 0 1 0 0 1 1 2,2
15,1 0 2 0 0 1 0 1 0 1 0 2 1 2 0,2
15,0 2 1 2 1 2 2 0 2 2 0 2 0 2 1,1
15,0 0 1 2 1 0 1 0 2 1 1 2 0 0 0,2
15,1 2 2 2 0 0 0 1 0 1 0 1 1 1 0,0
15,1 0 0 2 2 2 1 0 0 1 0 2 0 2 2,0
15,2 2 1 2 2 1 1 2 0 1 0 0 0 1 1,1
15,1 0 0 2 1 2 0 2 0 2 2 2 1 1 0,1
15,2 1 0 1 1 2 0 1 2 0 0 2 2 0 2,1
15,2 2 1 2 0 0 2 2 2 1 2 1 1 1 0,1
15,1 1 2 2 0 1 1 0 2 0 2 0 2 2 0,1
15,0 0 0 2 2 1 1 2 1 0 0 2 0 1 1,1
15,0 1 1 2 0 0 1 2 0 1 2 2 0 0 2,2
15,2 1 2 1 0 2 0 1 2 0 1 2 1 1 2,0
15,2 0 2 2 1 0 2 0 1 0 0 0 2 2 1,0
15,1 2 0 1 0 2 0 0 2 0 0 0 1 2 0,2
15,0 2 0 2 0 0 0 2 2 1 2 2 0 2 2,2
15,1 1 0 0 2 0 1 1 2 1 2 1 2 2 0,1
15,2 1 1 0 1 2 0 2 2 2 2 1 1 1 0,0
15,2 2 2 0 0 0 2 0 0 2 0 1 0 1 0,0
15,0 1 2 0 2 1 1 2 2 0 2 0 2 1 1,2
15,0 1 0 2 0 0 1 2 0 1 0 1 2 2 0,0
15,2 1 1 1 1 1 0 1 1 2 0 0 1 2 0,2
15,1 2 0 2 0 1 2 1 2 1 0 1 2 2 2,1
15,2 1 2 1 1 0 1 2 1 0 2 0 1 0 0,2
15,1 0 1 1 0 0 2 1 2 2 0 2 0 2 0,2
15,2 2 1 0 2 0 2 1 0 1 1 2 2 2 0,0
15,2 0 2 0 1 2 0 1 2 0 1 1 2 0 0,2
15,0 2 0 2 2 0 2 0 1 0 1 2 2 0 1,0
15,0 2 1 2 1 0 0 2 1 1 0 0 0 0 0,1
15,0 0 0 2 2 2 0 0 1 0 2 0 1 2 0,0
15,1 0 0 2 0 2 2 2 1 2 1 2 1 0 0,1
15,2 1 1 2 2 2 2 2 1 2 2 1 1 2 2,1
15,0 2 0 1 2 1 0 1 2 0 0 1 2 1 1,2
15,1 0 2 1 0 0 2 1 2 1 2 1 2 2 0,2
15,1 2 1 2 1 0 2 1 0 0 1 2 0 2 0,0
15,0 1 2 1 0 0 0 2 1 2 0 1 2 2 1,0
15,1 1 0 2 0 2 0 1 1 0 1 2 2 1 1,0
15,1 1 2 1 1 1 1 2 2 1 2 0 2 0 1,0
15,1 0 0 2 1 0 2 1 1 0 1 0 2 2 0,1
15,2 2 0 1 2 1 0 0 2 1 1 2 2 0 1,2
15,1 2 0 2 1 1 2 2 2 1 1 2 0 1 1,1
15,1 2 1 1 0 0 0 0 0 0 2 2 2 0 2,1
15,0 2 1 0 1 0 2 0 0 2 1 1 2 0 2,2
15,1 0 2 1 2 2 2 0 1 1 0 1 0 1 1,0
15,0 2 0 0 0 0 0 2 2 1 2 1 0 2 0,0
15,2 0 2 0 2 0 0 0 0 0 0 0 1 0 0,1
15,0 0 1 1 0 2 0 1 2 2 0 1 2 2 1,0
15,2 1 2 1 2 1 1 2 0 0 0 2 1 1 1,2
15,1 0 2 2 1 1 2 1 1 0 0 1 1 1 0,2
15,1 2 0 1 1 1 2 2 1 1 2 2 2 2 0,2
15,2 1 1 2 2 0 2 1 0 2 1 0 2 1 2,1
15,1 0 2 0 1 2 1 0 1 1 1 0 2 0 1,1
15,1 2 2 0 2 1 1 1 0 1 0 1 0 1 0,1
15,0 0 0 0 0 1 0 1 0 0 2 1 0 1 2,2
15,1 2 0 2 1 0 0 1 2 1 0 0 1 1 0,0
15,2 0 2 0 2 1 2 0 1 2 0 1 1 0 2,1
15,0 0 2 1 0 0 0 0 2 2 0 2 0 2 2,1
15,0 0 2 1 1 1 0 2 1 0 2 0 2 2 2,1
15,0 1 1 1 0 2 2 0 0 1 1 2 1 0 1,1
15,2 2 0 1 2 0 2 0 2 2 1 2 1 2 2,0
15,1 2 2 1 1 1 1 1 1 0 0 0 2 2 1,1
15,1 2 0 1 2 0 2 2 2 0 0 1 1 2 1,2
15,2 0 0 1 0 1 0 1 1 1 0 1 1 1 2,0
15,0 1 1 0 0 2 0 2 0 2 2 0 1 1 1,1
15,0 1 2 0 1 0 0 1 0 0 0 2 1 2 1,2
15,0 0 0 1 2 1 0 1 0 1 1 0 1 2 0,1
15,1 1 0 2 0 2 2 1 1 0 0 1 1 2 0,2
15,0 1 0 2 0 2 1 2 1 2 0 1 1 2 1,1
15,2 0 1 0 1 0 2 0 1 2 1 1 2 2 0,0
15,1 1 1 2 2 1 0 0 1 0 0 0 0 1 0,1
15,0 1 0 0 0 0 2 0 2 2 2 0 1 2 0,0
15,2 0 0 0 0 1 1 2 1 0 0 0 2 1 2,0
15,0 0 1 0 2 1 1 0 2 1 0 0 0 0 0,2
15,0 2 2 1 0 2 1 0 2 2 0 1 2 2 2,1
15,1 0 1 1 0 1 1 2 0 2 2 2 2 2 1,0
15,2 1 2 2 0 0 1 1 2 2 0 1 1 1 0,1
15,0 0 1 2 2 0 1 2 0 1 0 0 0 2 0,2
15,2 0 2 0 2 2 0 1 0 0 1 1 0 1 0,0
15,1 2 0 0 2 2 2 2 2 0 2 1 0 2 0,0
15,1 2 1 0 1 2 1 1 1 2 0 1 0 0 0,1
15,0 0 1 1 2 0 2 0 2 0 0 0 0 0 0,2
15,1 1 1 1 0 0 1 0 0 0 1 2 0 0 1,0
15,0 2 0 1 1 1 1 2 0 1 2 0 1 0 0,0
15,0 0 0 0 0 1 2 1 1 0 2 1 0 1 0,0
15,0 2 2 2 1 2 1 2 2 0 1 2 0 2 0,1
15,0 0 0 1 0 0 2 2 1 0 1 0 0 2 1,1
15,2 2 1 2 2 0 2 1 1 0 0 2 0 0 1,1
15,2 1 2 2 0 0 0 0 0 0 1 1 1 1 0,2
15,2 0 1 2 1 0 2 0 0 1 1 0 2 0 2,2
15,0 0 0 1 1 2 2 0 2 1 2 2 0 1 0,2
15,2 1 0 0 1 2 0 2 2 1 0 0 1 2 1,0
15,0 1 2 1 2 0 0 0 1 0 2 2 2 1 1,0
15,1 1 1 1 0 0 1 2 1 0 1 2 2 2 2,2
15,2 0 0 2 1 1 2 2 0 0 2 1 0 1 0,2
15,0 0 0 2 1 0 0 0 2 1 0 2 2 0 2,0
15,1 1 1 0 0 1 0 0 1 0 1 1 1 0 0,2
15,0 1 2 2 1 1 1 2 2 0 0 2 2 0 1,2
15,0 1 0 0 0 1 0 0 0 0 1 1 0 2 2,2
15,0 1 2 0 1 2 2 0 2 1 1 0 1 0 1,2
15,2 0 1 1 1 2 2 1 0 1 2 2 1 0 1,2
15,2 2 0 2 0 1 1 0 2 2 2 1 2 1 0,0
15,1 0 0 0 1 0 0 0 1 2 1 2 2 1 0,2
15,1 1 1 0 1 1 2 2 2 2 0 0 2 1 1,2
15,1 2 1 1 2 2 2 0 1 2 2 1 1 1 1,2
15,2 1 1 1 0 0 2 0 2 1 2 0 2 1 0,0
15,1 0 1 0 2 2 2 0 0 2 2 0 2 0 1,0
15,1 2 2 0 0 1 2 1 2 2 0 1 0 2 1,2
15,1 2 2 0 1 0 0 1 2 1 0 0 0 2 0,0
15,2 1 2 0 0 0 0 0 1 1 1 1 2 1 0,0
15,2 2 1 1 2 2 1 2 2 1 2 1 2 1 0,1
15,1 2 0 2 1 1 0 0 1 0 2 2 0 1 0,1
15,1 1 1 1 2 2 2 0 2 1 2 0 2 1 0,0
15,2 1 1 1 0 0 0 2 0 1 2 1 0 1 1,1
15,1 0 2 0 1 1 0 2 2 0 2 0 1 1 2,0
15,0 2 0 1 2 2 2 1 2 2 1 2 0 0 0,2
15,2 2 1 1 2 1 2 2 0 0 0 0 1 2 0,1
15,1 0 2 0 2 2 0 0 1 1 1 2 2 1 0,0
15,0 1 2 0 0 1 1 1 0 2 0 2 2 2 1,0
15,2 2 0 2 0 2 0 0 2 1 2 1 2 1 1,0
15,1 0 2 1 1 1 2 2 1 2 0 1 1 1 2,0
15,0 1 0 2 2 0 1 2 2 1 0 2 1 2 2,0
15,2 2 2 1 1 2 2 1 0 1 2 1 1 1 2,0
15,0 2 0 1 1 1 2 0 2 2 1 0 2 1 1,1
15,0 1 1 0 0 0 0 0 0 2 0 0 2 1 1,2
15,0 0 0 0 1 2 1 1 2 1 1 0 2 1 0,0
15,2 2 2 0 1 2 2 2 1 0 1 0 2 2 0,1
15,2 1 0 1 0 0 2 1 2 2 2 0 2 2 2,1
15,0 0 0 0 2 0 1 1 0 0 1 2 2 2 0,2
15,0 2 1 0 0 1 2 2 1 2 1 1 0 2 2,2
15,0 2 0 2 2 1 2 2 2 0 1 1 2 2 0,1
15,0 0 0 2 0 0 0 2 1 0 0 2 1 1 2,2
15,2 0 2 2 1 1 2 2 0 2 2 1 1 0 0,0
15,2 0 2 1 2 0 2 1 1 1 2 0 0 1 0,0
15,2 0 0 1 2 0 0 0 2 1 2 0 0 1 0,2
15,1 0 2 2 2 0 0 2 0 2 0 0 2 0 2,0
15,1 2 2 0 2 1 1 2 1 2 1 1 0 0 2,0
15,2 1 2 0 1 0 1 1 0 0 2 1 1 0 0,0
15,2 0 0 1 2 0 1 0 2 0 2 1 1 1 2,0
15,1 2 1 1 0 0 0 1 0 0 0 0 2 1 2,2
15,2 1 1 1 0 2 2 2 2 1 2 0 2 1 0,1
15,0 0 1 1 0 2 2 2 2 1 1 1 1 2 0,1
15,0 2 1 1 1 1 0 0 0 1 0 0 1 1 0,0
15,0 0 2 0 1 2 0 2 1 1 1 0 0 2 0,0
15,1 0 2 1 2 2 1 2 2 1 0 1 0 0 1,1
15,0 0 2 1 2 1 2 1 0 2 2 0 2 2 2,1
15,0 2 1 1 2 1 1 0 1 1 1 2 1 0 1,0
15,1 2 2 0 2 1 0 1 1 2 0 0 0 2 1,0
15,2 0 1 0 2 0 0 1 0 2 2 1 0 0 1,0
15,0 0 2 2 1 1 1 0 0 1 1 1 0 2 2,2
15,0 0 0 2 1 0 1 0 2 0 1 0 2 0 2,2
15,1 1 1 1 2 1 1 0 2 2 2 1 2 1 0,0
15,1 0 2 2 0 0 0 1 2 0 0 0 0 1 0,0
15,1 1 2 1 2 1 1 1 2 2 2 2 1 1 0,2
15,0 2 2 1 2 0 2 0 2 0 2 1 2 1 2,1
15,1 1 1 0 2 1 2 1 2 0 1 2 0 1 1,1
15,0 2 1 0 2 0 0 2 2 1 2 1 2 0 2,2
15,1 2 1 1 2 1 0 0 0 2 0 2 0 1 2,0
15,1 2 2 0 2 0 2 0 0 2 1 0 0 0 2,2
15,2 1 1 1 1 1 1 0 2 1 1 2 1 1 0,1
15,2 1 2 2 0 1 1 1 2 2 1 2 1 2 0,2
15,1 2 0 2 0 0 1 0 1 0 2 1 1 2 1,2
15,0 1 2 1 1 2 0 1 0 0 1 0 2 1 1,1
15,2 2 1 1 2 1 2 0 1 2 1 1 1 0 0,2
15,2 2 1 1 2 1 1 1 2 1 2 0 2 0 0,0
15,1 1 1 1 2 2 2 2 0 1 1 2 1 1 2,2
15,2 2 1 0 1 2 2 1 1 1 0 1 0 0 0,2
15,0 2 0 0 2 0 0 2 1 0 1 2 0 0 0,1
15,1 2 1 2 1 2 1 2 0 1 1 1 2 2 0,1
15,2 1 1 1 0 2 1 2 1 0 2 1 2 1 0,2
15,1 0 0 2 0 2 2 0 1 0 1 1 2 2 2,1
15,0 1 0 1 2 1 0 0 1 0 1 2 1 0 0,1
15,1 2 0 0 0 0 0 2 1 0 2 2 1 0 2,1
15,1 2 2 2 1 1 1 2 2 0 1 2 0 2 0,1
15,1 2 0 0 2 1 1 1 2 1 0 0 1 0 2,2
15,0 0 2 2 1 2 1 0 0 0 1 1 1 0 0,2
15,0 2 1 0 2 2 0 2 0 0 1 2 1 2 2,2
15,1 0 2 1 2 1 2 2 0 0 2 1 1 0 2,2
15,0 1 0 2 2 2 0 2 1 1 0 1 0 0 1,1
15,2 1 0 1 1 1 0 1 0 2 1 1 1 2 1,0
15,1 2 1 2 0 1 0 2 2 1 2 1 1 1 2,1
15,2 0 1 1 2 0 1 1 2 0 0 2 1 0 0,1
15,0 0 1 1 0 1 0 2 2 0 1 0 2 0 1,2
15,1 1 2 2 2 2 0 1 0 0 2 2 1 1 1,0
15,2 0 0 2 0 1 0 1 1 2 1 0 0 0 1,2
15,2 2 0 1 0 1 1 0 1 2 2 2 1 1 2,0
15,1 2 1 1 2 2 0 1 2 2 2 1 0 1 0,0
15,0 0 2 1 0 0 1 1 0 2 0 2 2 0 0,2
15,0 2 0 1 2 2 0 0 2 0 1 2 0 2 1,0
15,1 2 2 1 2 0 1 0 1 2 2 1 0 1 0,1
15,0 2 1 2 0 0 0 1 2 1 1 2 2 0 1,0
15,0 2 0 0 2 0 2 1 2 2 1 2 2 0 0,1
15,0 2 1 0 2 0 1 2 0 2 0 0 2 2 2,1
15,0 1 1 2 2 1 1 1 0 2 0 1 1 1 1,0
15,0 2 1 2 0 0 2 1 0 1 0 2 2 0 2,0
15,1 0 0 0 2 0 1 0 2 1 2 0 1 1 1,0
15,1 1 0 0 1 1 1 2 2 1 1 2 2 2 2,1
15,0 0 2 1 0 2 1 1 1 0 1 0 2 0 1,0
15,2 0 2 2 0 0 2 0 0 1 2 0 2 1 2,1
15,0 2 1 1 2 2 2 1 2 1 2 2 1 0 2,0
15,1 1 1 1 2 1 1 1 0 0 0 1 1 0 0,2
15,0 0 2 0 2 2 1 1 2 2 1 1 1 0 1,1
15,2 1 1 2 2 2 1 1 2 0 1 2 2 0 0,1
15,1 1 0 0 1 0 2 2 2 2 2 0 1 2 0,1
15,0 0 0 1 0 1 0 0 0 2 2 1 1 1 1,1
15,0 0 0 2 2 1 1 1 2 1 1 0 1 1 2,0
15,1 1 0 1 1 1 2 0 0 1 2 1 0 2 2,0
15,2 1 1 0 1 1 1 2 1 2 0 1 0 1 1,0
15,1 1 1 0 0 0 2 0 1 2 0 1 0 0 2,2
15,1 2 2 1 1 1 2 1 2 1 0 2 2 0 1,1
15,0 0 2 2 1 2 2 0 1 2 1 1 2 0 1,2
15,1 0 0 0 0 0 2 0 2 2 0 2 1 0 2,0
15,2 0 0 0 1 1 0 0 1 1 2 0 2 1 2,1
15,0 0 2 1 0 2 2 2 2 1 0 2 2 0 2,0
15,0 1 2 2 1 0 2 0 2 1 0 1 0 2 2,1
15,2 0 0 2 0 2 1 0 0 2 2 2 2 1 2,0
15,2 2 0 2 0 2 2 1 2 0 0 0 1 2 2,0
15,1 0 1 0 2 0 1 0 0 2 2 1 0 1 1,0
15,0 1 0 2 0 0 0 1 0 1 1 1 0 2 0,0
15,2 1 1 1 1 0 1 2 0 2 0 0 2 1 1,0
15,2 2 2 2 1 2 1 1 2 1 2 1 1 1 2,2
15,0 1 2 2 0 2 2 1 2 2 0 1 0 0 2,2
15,1 2 0 1 2 2 1 1 0 2 0 2 1 2 1,0
15,1 1 1 0 0 0 2 1 0 0 2 2 0 2 0,0
15,0 1 2 0 0 1 1 2 0 0 0 2 0 1 1,2
15,1 0 1 0 1 1 1 1 2 0 2 0 2 1 0,1
15,2 2 0 2 0 1 2 2 1 1 1 1 2 0 0,2
15,2 0 1 2 2 2 1 1 2 0 0 2 0 0 2,2
15,2 1 1 0 1 0 1 1 0 2 0 2 1 1 0,1
15,2 0 1 0 1 1 0 2 2 1 1 2 1 2 0,1
15,1 2 2 2 0 1 1 0 0 0 0 2 2 2 2,2
15,0 1 1 0 1 2 2 1 0 0 1 2 0 2 2,0
15,1 1 0 0 2 2 0 1 1 2 2 1 1 1 0,0
15,1 1 0 2 1 2 1 0 0 2 0 2 1 0 1,2
